review_id,auction_id,reviewer_id,reviewee_id,rating,review_text,review_date
REV00861,AUC01482,USER00335,USER02687,3,"Item was okay, delivery was a bit late.",2025-09-09 08:33:00
REV00862,AUC01483,USER02570,USER00363,1,Delivery was very late.,2022-01-23 21:57:00
REV00863,AUC01486,USER01941,USER02821,3,"Item was okay, delivery was a bit late.",2025-11-21 15:19:00
REV00864,AUC01487,USER01162,USER01534,4,Fast delivery and excellent communication.,2025-10-18 18:04:00
REV00865,AUC01488,USER02982,USER00672,3,Product was fine but packaging could improve.,2022-01-19 11:57:00
REV00866,AUC01489,USER02427,USER01662,5,Very professional and reliable.,2024-09-06 13:36:00
REV00867,AUC01490,USER00819,USER02924,4,"Item exactly as described, very happy.",2026-01-08 04:25:00
REV00868,AUC01492,USER02495,USER00095,5,Highly recommended seller.,2025-10-25 19:30:00
REV00869,AUC01493,USER02095,USER01059,4,"Great experience, smooth transaction!",2022-06-21 12:57:00
REV00870,AUC01494,USER01396,USER02264,4,Fast delivery and excellent communication.,2023-11-15 00:45:00
REV00871,AUC01496,USER02800,USER01104,4,"Great experience, smooth transaction!",2024-11-14 15:36:00
REV00872,AUC01499,USER02000,USER01168,3,Product was fine but packaging could improve.,2024-01-10 21:19:00
REV00873,AUC01500,USER02452,USER01826,5,"Item exactly as described, very happy.",2022-09-28 07:48:00
REV00874,AUC01503,USER00788,USER02069,5,Fast delivery and excellent communication.,2023-12-09 12:47:00
REV00875,AUC01504,USER00111,USER01012,5,Highly recommended seller.,2023-02-26 03:07:00
REV00876,AUC01507,USER00955,USER02262,5,"Great experience, smooth transaction!",2022-02-12 16:26:00
REV00877,AUC01508,USER02567,USER00094,5,Very professional and reliable.,2025-04-04 20:38:00
REV00878,AUC01510,USER01669,USER02977,4,Fast delivery and excellent communication.,2023-12-08 20:01:00
REV00879,AUC01511,USER02713,USER02154,5,Highly recommended seller.,2023-05-23 10:28:00
REV00880,AUC01513,USER02995,USER00687,5,Highly recommended seller.,2024-10-21 18:54:00
REV00881,AUC01516,USER00156,USER01308,4,Very professional and reliable.,2022-07-29 22:13:00
REV00882,AUC01517,USER00750,USER00357,2,Delivery was very late.,2024-11-10 02:41:00
REV00883,AUC01518,USER00730,USER01405,5,Very professional and reliable.,2024-02-29 01:01:00
REV00884,AUC01520,USER02041,USER00946,4,Very professional and reliable.,2024-05-14 08:49:00
REV00885,AUC01522,USER01039,USER00843,2,"Item not as described, disappointed.",2024-01-27 19:01:00
REV00886,AUC01528,USER02351,USER00851,3,"Item was okay, delivery was a bit late.",2023-01-24 22:34:00
REV00887,AUC01529,USER02840,USER00143,5,Fast delivery and excellent communication.,2024-08-03 18:46:00
REV00888,AUC01530,USER02697,USER00081,5,Fast delivery and excellent communication.,2023-03-08 11:54:00
REV00889,AUC01531,USER00942,USER00964,5,Fast delivery and excellent communication.,2022-02-10 15:43:00
REV00890,AUC01533,USER01544,USER02282,3,Product was fine but packaging could improve.,2025-06-24 15:48:00
REV00891,AUC01535,USER01374,USER01589,4,"Great experience, smooth transaction!",2024-09-24 21:06:00
REV00892,AUC01536,USER02892,USER00493,2,"Item not as described, disappointed.",2024-03-20 05:16:00
REV00893,AUC01537,USER02520,USER00169,3,Product was fine but packaging could improve.,2022-09-27 23:57:00
REV00894,AUC01538,USER00332,USER02824,4,"Item exactly as described, very happy.",2022-11-05 14:16:00
REV00895,AUC01539,USER01296,USER00876,2,Poor communication from seller.,2022-06-01 23:34:00
REV00896,AUC01540,USER01519,USER00577,5,"Great experience, smooth transaction!",2024-05-21 11:40:00
REV00897,AUC01541,USER01982,USER01852,5,"Item exactly as described, very happy.",2024-03-15 17:14:00
REV00898,AUC01542,USER01785,USER00058,3,"Item was okay, delivery was a bit late.",2024-12-16 06:27:00
REV00899,AUC01543,USER02954,USER00051,3,Product was fine but packaging could improve.,2024-01-26 20:57:00
REV00900,AUC01544,USER02500,USER01050,2,Not satisfied with the purchase.,2023-06-04 17:19:00
REV00901,AUC01545,USER00124,USER00411,5,Fast delivery and excellent communication.,2024-07-07 18:19:00
REV00902,AUC01546,USER02600,USER00014,5,"Great experience, smooth transaction!",2025-04-11 15:00:00
REV00903,AUC01547,USER00551,USER01477,5,Highly recommended seller.,2023-03-12 19:44:00
REV00904,AUC01548,USER01354,USER02821,4,Highly recommended seller.,2022-05-27 22:15:00
REV00905,AUC01550,USER00077,USER00046,1,"Item not as described, disappointed.",2022-08-03 06:56:00
REV00906,AUC01552,USER02744,USER01574,4,Highly recommended seller.,2025-05-19 01:27:00
REV00907,AUC01554,USER02402,USER00110,2,Delivery was very late.,2023-11-07 09:14:00
REV00908,AUC01556,USER00637,USER02192,4,"Great experience, smooth transaction!",2024-04-01 23:58:00
REV00909,AUC01557,USER02327,USER00104,1,Not satisfied with the purchase.,2025-08-28 14:30:00
REV00910,AUC01558,USER02937,USER00306,5,Very professional and reliable.,2023-10-11 23:12:00
REV00911,AUC01559,USER01644,USER02104,5,Fast delivery and excellent communication.,2023-08-27 08:52:00
REV00912,AUC01560,USER00760,USER00710,3,Product was fine but packaging could improve.,2023-06-25 06:20:00
REV00913,AUC01561,USER01182,USER02025,5,"Great experience, smooth transaction!",2024-04-08 19:48:00
REV00914,AUC01562,USER01108,USER01687,3,Product was fine but packaging could improve.,2025-10-07 09:57:00
REV00915,AUC01564,USER01572,USER01969,2,Delivery was very late.,2024-07-17 18:44:00
REV00916,AUC01570,USER02671,USER00309,4,"Item exactly as described, very happy.",2024-10-28 15:40:00
REV00917,AUC01571,USER02727,USER00046,4,Fast delivery and excellent communication.,2024-04-15 14:47:00
REV00918,AUC01572,USER00431,USER02536,5,"Item exactly as described, very happy.",2025-10-03 16:57:00
REV00919,AUC01575,USER00902,USER01455,3,"Average experience, nothing special.",2024-12-22 15:15:00
REV00920,AUC01576,USER01529,USER00185,5,"Great experience, smooth transaction!",2023-08-02 12:48:00
REV00921,AUC01577,USER00538,USER00727,5,Fast delivery and excellent communication.,2023-10-03 00:57:00
REV00922,AUC01579,USER01110,USER00341,2,Delivery was very late.,2022-06-12 18:40:00
REV00923,AUC01580,USER01967,USER00856,4,"Item exactly as described, very happy.",2023-04-05 03:11:00
REV00924,AUC01585,USER02914,USER01648,4,"Great experience, smooth transaction!",2025-02-08 10:09:00
REV00925,AUC01587,USER02024,USER01218,5,Highly recommended seller.,2025-09-26 01:09:00
REV00926,AUC01588,USER00585,USER00785,2,Delivery was very late.,2022-08-21 21:20:00
REV00927,AUC01589,USER02079,USER00890,5,Highly recommended seller.,2025-07-07 16:41:00
REV00928,AUC01590,USER01660,USER01150,5,Very professional and reliable.,2022-02-08 22:25:00
REV00929,AUC01591,USER01036,USER02243,4,Very professional and reliable.,2024-04-19 22:27:00
REV00930,AUC01592,USER01625,USER02110,3,"Item was okay, delivery was a bit late.",2025-06-30 02:26:00
REV00931,AUC01595,USER00397,USER00788,5,Very professional and reliable.,2025-06-30 08:37:00
REV00932,AUC01596,USER00877,USER00551,2,Poor communication from seller.,2023-10-12 12:05:00
REV00933,AUC01597,USER00171,USER02437,4,"Item exactly as described, very happy.",2023-04-07 17:02:00
REV00934,AUC01598,USER01522,USER02749,5,"Item exactly as described, very happy.",2022-03-31 03:59:00
REV00935,AUC01600,USER02746,USER00371,5,Very professional and reliable.,2023-04-03 05:36:00
REV00936,AUC01601,USER00057,USER02994,4,Very professional and reliable.,2024-05-12 14:13:00
REV00937,AUC01603,USER02296,USER02912,5,Very professional and reliable.,2023-07-02 18:05:00
REV00938,AUC01604,USER01903,USER02425,4,"Great experience, smooth transaction!",2023-09-26 10:00:00
REV00939,AUC01606,USER01062,USER02042,3,"Average experience, nothing special.",2022-11-06 00:54:00
REV00940,AUC01610,USER00819,USER00094,5,"Great experience, smooth transaction!",2022-05-09 06:54:00
REV00941,AUC01611,USER00995,USER02351,5,"Great experience, smooth transaction!",2024-01-09 22:14:00
REV00942,AUC01612,USER01987,USER00964,3,"Average experience, nothing special.",2023-08-27 07:07:00
REV00943,AUC01613,USER02032,USER00105,4,Very professional and reliable.,2024-08-12 23:39:00
REV00944,AUC01614,USER00818,USER00705,5,"Item exactly as described, very happy.",2023-11-12 01:30:00
REV00945,AUC01616,USER02500,USER00725,5,Highly recommended seller.,2024-10-08 16:35:00
REV00946,AUC01619,USER00183,USER01480,4,"Item exactly as described, very happy.",2024-10-12 14:31:00
REV00947,AUC01620,USER02322,USER01443,4,Fast delivery and excellent communication.,2025-02-06 03:22:00
REV00948,AUC01621,USER00579,USER02191,5,Fast delivery and excellent communication.,2022-03-22 19:44:00
REV00949,AUC01623,USER02431,USER00069,1,Not satisfied with the purchase.,2024-05-09 19:15:00
REV00950,AUC01625,USER00619,USER00289,4,Highly recommended seller.,2025-10-28 12:26:00
REV00951,AUC01626,USER01151,USER02707,4,Very professional and reliable.,2025-10-30 04:13:00
REV00952,AUC01627,USER02298,USER00294,4,Highly recommended seller.,2024-11-15 16:15:00
REV00953,AUC01628,USER00413,USER00476,4,"Item exactly as described, very happy.",2025-06-29 22:18:00
REV00954,AUC01629,USER02670,USER00786,5,Fast delivery and excellent communication.,2022-01-21 23:39:00
REV00955,AUC01630,USER02831,USER00161,5,Fast delivery and excellent communication.,2025-12-05 19:04:00
REV00956,AUC01631,USER00959,USER00050,4,Highly recommended seller.,2023-03-13 01:36:00
REV00957,AUC01633,USER01898,USER02196,3,"Item was okay, delivery was a bit late.",2025-05-05 11:58:00
REV00958,AUC01634,USER02922,USER01192,4,"Item exactly as described, very happy.",2022-11-20 19:34:00
REV00959,AUC01637,USER00401,USER00336,5,"Item exactly as described, very happy.",2023-02-11 00:03:00
REV00960,AUC01642,USER02812,USER00621,5,Very professional and reliable.,2023-04-11 22:28:00
REV00961,AUC01645,USER01027,USER00755,4,Fast delivery and excellent communication.,2022-10-10 15:54:00
REV00962,AUC01646,USER02068,USER00317,5,"Great experience, smooth transaction!",2024-07-31 16:01:00
REV00963,AUC01647,USER02637,USER00902,4,"Great experience, smooth transaction!",2025-02-11 15:09:00
REV00964,AUC01648,USER01840,USER00747,2,Delivery was very late.,2023-03-19 09:05:00
REV00965,AUC01650,USER02920,USER02331,5,"Great experience, smooth transaction!",2023-08-21 09:33:00
REV00966,AUC01651,USER00570,USER01032,4,Fast delivery and excellent communication.,2024-02-27 01:18:00
REV00967,AUC01652,USER00991,USER00303,2,"Item not as described, disappointed.",2025-05-28 14:44:00
REV00968,AUC01653,USER00107,USER00189,5,Fast delivery and excellent communication.,2022-12-01 07:33:00
REV00969,AUC01655,USER02968,USER00760,4,"Great experience, smooth transaction!",2022-03-25 15:41:00
REV00970,AUC01656,USER00326,USER00837,1,"Item not as described, disappointed.",2024-06-04 17:43:00
REV00971,AUC01657,USER00623,USER02227,5,"Item exactly as described, very happy.",2025-04-02 11:02:00
REV00972,AUC01658,USER02322,USER02812,4,Fast delivery and excellent communication.,2025-03-27 06:50:00
REV00973,AUC01659,USER01001,USER01763,4,Fast delivery and excellent communication.,2023-04-04 00:24:00
REV00974,AUC01660,USER00312,USER01105,5,Very professional and reliable.,2022-03-26 08:37:00
REV00975,AUC01661,USER00158,USER01574,4,Highly recommended seller.,2024-10-03 03:06:00
REV00976,AUC01662,USER00084,USER00252,5,Very professional and reliable.,2024-04-07 00:03:00
REV00977,AUC01666,USER02367,USER00513,5,"Item exactly as described, very happy.",2024-08-30 06:49:00
REV00978,AUC01667,USER02323,USER00064,3,Product was fine but packaging could improve.,2024-04-16 23:41:00
REV00979,AUC01668,USER01818,USER01784,4,"Item exactly as described, very happy.",2022-12-25 01:26:00
REV00980,AUC01670,USER00160,USER02702,4,Very professional and reliable.,2025-04-12 14:10:00
REV00981,AUC01672,USER00941,USER02319,5,"Great experience, smooth transaction!",2022-12-24 01:56:00
REV00982,AUC01673,USER01459,USER00689,4,"Item exactly as described, very happy.",2025-12-30 21:32:00
REV00983,AUC01675,USER01263,USER02916,5,"Great experience, smooth transaction!",2022-10-24 23:26:00
REV00984,AUC01678,USER00385,USER02222,4,"Item exactly as described, very happy.",2023-01-23 01:58:00
REV00985,AUC01680,USER00589,USER02419,2,Not satisfied with the purchase.,2024-08-12 17:59:00
REV00986,AUC01681,USER01309,USER00665,2,Delivery was very late.,2022-10-26 17:50:00
REV00987,AUC01682,USER00142,USER01138,3,Product was fine but packaging could improve.,2022-11-27 17:38:00
REV00988,AUC01683,USER02723,USER00020,4,Very professional and reliable.,2025-03-14 14:16:00
REV00989,AUC01684,USER02140,USER00878,4,Fast delivery and excellent communication.,2022-07-30 03:18:00
REV00990,AUC01686,USER00282,USER00217,5,Fast delivery and excellent communication.,2025-04-05 02:26:00
REV00991,AUC01687,USER01907,USER02339,5,Very professional and reliable.,2023-12-24 13:46:00
REV00992,AUC01688,USER00341,USER00058,4,Highly recommended seller.,2022-09-19 21:04:00
REV00993,AUC01689,USER00070,USER00699,3,"Item was okay, delivery was a bit late.",2024-01-15 19:54:00
REV00994,AUC01690,USER02353,USER00535,4,"Item exactly as described, very happy.",2023-11-03 19:15:00
REV00995,AUC01693,USER00838,USER01934,1,Poor communication from seller.,2025-07-27 10:17:00
REV00996,AUC01694,USER01104,USER00214,4,Fast delivery and excellent communication.,2022-01-19 00:36:00
REV00997,AUC01695,USER01906,USER00754,5,Fast delivery and excellent communication.,2024-07-08 19:31:00
REV00998,AUC01698,USER02135,USER00946,5,Highly recommended seller.,2023-06-25 00:33:00
REV00999,AUC01700,USER01992,USER01280,4,Very professional and reliable.,2024-01-31 09:47:00
REV01000,AUC01702,USER00128,USER01168,4,Very professional and reliable.,2022-05-14 11:54:00
REV01001,AUC01703,USER02882,USER02419,5,"Great experience, smooth transaction!",2024-06-20 12:20:00
REV01002,AUC01704,USER01696,USER01295,5,Highly recommended seller.,2023-01-22 11:16:00
REV01003,AUC01705,USER01959,USER01589,4,Fast delivery and excellent communication.,2022-08-31 05:06:00
REV01004,AUC01707,USER01297,USER02290,4,Very professional and reliable.,2022-06-28 20:45:00
REV01005,AUC01708,USER00223,USER00065,4,Very professional and reliable.,2023-04-17 07:48:00
REV01006,AUC01709,USER02873,USER01402,4,"Item exactly as described, very happy.",2022-04-23 11:06:00
REV01007,AUC01710,USER02864,USER01023,5,"Great experience, smooth transaction!",2025-02-03 01:38:00
REV01008,AUC01711,USER02474,USER00687,2,Poor communication from seller.,2024-04-26 15:37:00
REV01009,AUC01712,USER01930,USER02352,5,"Item exactly as described, very happy.",2024-01-16 05:19:00
REV01010,AUC01713,USER00859,USER00650,5,Highly recommended seller.,2023-10-22 20:44:00
REV01011,AUC01714,USER00804,USER01634,4,Highly recommended seller.,2024-07-05 16:58:00
REV01012,AUC01716,USER02711,USER02376,5,"Great experience, smooth transaction!",2024-03-07 08:12:00
REV01013,AUC01717,USER01054,USER02263,3,"Item was okay, delivery was a bit late.",2025-11-30 05:05:00
REV01014,AUC01720,USER00180,USER00803,3,"Average experience, nothing special.",2023-09-11 11:43:00
REV01015,AUC01721,USER02584,USER02037,4,"Item exactly as described, very happy.",2023-06-12 22:15:00
REV01016,AUC01722,USER00673,USER02945,5,Highly recommended seller.,2025-06-02 23:33:00
REV01017,AUC01723,USER00085,USER01345,5,"Great experience, smooth transaction!",2026-01-04 14:07:00
REV01018,AUC01724,USER01478,USER00932,5,"Item exactly as described, very happy.",2024-05-13 02:40:00
REV01019,AUC01726,USER02786,USER00968,5,Fast delivery and excellent communication.,2023-04-14 05:14:00
REV01020,AUC01727,USER00601,USER00003,1,Poor communication from seller.,2022-07-14 08:35:00
REV01021,AUC01728,USER01460,USER02324,5,"Item exactly as described, very happy.",2024-09-27 06:53:00
REV01022,AUC01730,USER00997,USER00495,2,Poor communication from seller.,2022-08-01 18:42:00
REV01023,AUC01731,USER00578,USER01375,4,"Great experience, smooth transaction!",2025-03-07 20:44:00
REV01024,AUC01733,USER00928,USER00838,5,"Item exactly as described, very happy.",2023-09-09 20:27:00
REV01025,AUC01735,USER00004,USER01625,4,Highly recommended seller.,2024-10-25 07:59:00
REV01026,AUC01736,USER00230,USER02949,4,Very professional and reliable.,2023-09-05 02:38:00
REV01027,AUC01737,USER02071,USER00804,2,"Item not as described, disappointed.",2024-09-03 18:09:00
REV01028,AUC01738,USER00691,USER02051,5,"Great experience, smooth transaction!",2024-03-15 09:03:00
REV01029,AUC01739,USER01032,USER02371,4,"Great experience, smooth transaction!",2025-08-20 04:48:00
REV01030,AUC01740,USER00867,USER02307,4,Very professional and reliable.,2024-03-31 05:13:00
REV01031,AUC01741,USER01082,USER02000,2,"Item not as described, disappointed.",2024-09-05 06:22:00
REV01032,AUC01742,USER02564,USER01334,3,"Item was okay, delivery was a bit late.",2023-03-17 20:12:00
REV01033,AUC01745,USER01949,USER02618,5,Very professional and reliable.,2024-09-09 01:48:00
REV01034,AUC01746,USER01470,USER01596,5,Very professional and reliable.,2022-03-17 03:11:00
REV01035,AUC01747,USER01588,USER00573,5,"Great experience, smooth transaction!",2023-03-16 08:46:00
REV01036,AUC01749,USER01140,USER02770,2,Delivery was very late.,2022-09-22 21:21:00
REV01037,AUC01750,USER01571,USER01241,3,Product was fine but packaging could improve.,2024-02-07 22:19:00
REV01038,AUC01753,USER02916,USER02710,5,Highly recommended seller.,2022-06-01 02:32:00
REV01039,AUC01754,USER02282,USER02407,4,"Great experience, smooth transaction!",2024-10-20 02:09:00
REV01040,AUC01755,USER02547,USER01259,3,"Item was okay, delivery was a bit late.",2023-06-27 18:49:00
REV01041,AUC01756,USER00771,USER02385,1,Poor communication from seller.,2024-10-15 09:07:00
REV01042,AUC01757,USER01228,USER00161,5,"Item exactly as described, very happy.",2024-01-11 14:43:00
REV01043,AUC01762,USER02475,USER01084,4,Fast delivery and excellent communication.,2025-01-17 15:54:00
REV01044,AUC01764,USER01669,USER02612,5,"Item exactly as described, very happy.",2025-06-17 15:30:00
REV01045,AUC01766,USER02290,USER02371,3,"Item was okay, delivery was a bit late.",2023-05-28 19:32:00
REV01046,AUC01767,USER00884,USER01884,5,"Item exactly as described, very happy.",2022-08-19 03:36:00
REV01047,AUC01768,USER00832,USER02733,3,"Average experience, nothing special.",2022-06-05 11:31:00
REV01048,AUC01769,USER00045,USER02916,4,Highly recommended seller.,2024-11-20 04:45:00
REV01049,AUC01770,USER02902,USER00456,4,"Item exactly as described, very happy.",2022-03-03 09:29:00
REV01050,AUC01771,USER01020,USER01042,3,"Item was okay, delivery was a bit late.",2024-07-17 16:19:00
REV01051,AUC01772,USER02584,USER00610,5,"Item exactly as described, very happy.",2022-09-01 16:06:00
REV01052,AUC01773,USER02994,USER00442,4,Highly recommended seller.,2025-06-09 01:34:00
REV01053,AUC01774,USER00029,USER01745,4,"Item exactly as described, very happy.",2025-07-11 01:23:00
REV01054,AUC01775,USER02736,USER00975,4,"Item exactly as described, very happy.",2022-11-02 20:33:00
REV01055,AUC01778,USER02015,USER02981,5,"Great experience, smooth transaction!",2024-07-18 19:06:00
REV01056,AUC01780,USER02473,USER01698,4,"Great experience, smooth transaction!",2023-11-10 21:43:00
REV01057,AUC01781,USER00727,USER02637,5,"Great experience, smooth transaction!",2022-04-07 00:32:00
REV01058,AUC01782,USER01472,USER02356,4,"Great experience, smooth transaction!",2024-10-02 13:11:00
REV01059,AUC01784,USER00041,USER00410,5,"Item exactly as described, very happy.",2025-12-11 06:05:00
REV01060,AUC01792,USER02103,USER01287,1,"Item not as described, disappointed.",2024-04-29 17:49:00
REV01061,AUC01793,USER01874,USER00272,4,"Great experience, smooth transaction!",2022-07-02 22:02:00
REV01062,AUC01794,USER00520,USER02968,4,"Great experience, smooth transaction!",2023-03-22 08:37:00
REV01063,AUC01795,USER01837,USER02099,3,Product was fine but packaging could improve.,2023-08-20 02:08:00
REV01064,AUC01797,USER01696,USER00541,5,Very professional and reliable.,2024-12-16 07:07:00
REV01065,AUC01798,USER02367,USER00503,5,Fast delivery and excellent communication.,2023-01-11 14:00:00
REV01066,AUC01799,USER00704,USER01947,4,Fast delivery and excellent communication.,2024-03-21 05:54:00
REV01067,AUC01801,USER02501,USER00411,5,"Item exactly as described, very happy.",2024-03-02 22:00:00
REV01068,AUC01802,USER02735,USER00424,3,Product was fine but packaging could improve.,2022-03-15 16:39:00
REV01069,AUC01803,USER01711,USER01761,1,"Item not as described, disappointed.",2024-04-23 16:36:00
REV01070,AUC01807,USER00946,USER01345,1,Poor communication from seller.,2025-04-22 14:21:00
REV01071,AUC01809,USER00892,USER02203,5,Highly recommended seller.,2022-06-12 01:29:00
REV01072,AUC01810,USER01244,USER00551,2,"Item not as described, disappointed.",2022-07-28 09:56:00
REV01073,AUC01811,USER00201,USER00332,3,Product was fine but packaging could improve.,2022-12-24 05:23:00
REV01074,AUC01812,USER01143,USER02186,2,Poor communication from seller.,2022-03-03 19:27:00
REV01075,AUC01813,USER02957,USER02725,5,Highly recommended seller.,2025-01-08 01:13:00
REV01076,AUC01816,USER02230,USER00153,4,Very professional and reliable.,2022-06-06 12:09:00
REV01077,AUC01817,USER02555,USER00637,5,Highly recommended seller.,2023-03-17 02:05:00
REV01078,AUC01818,USER01550,USER00972,2,"Item not as described, disappointed.",2025-02-01 16:00:00
REV01079,AUC01819,USER02261,USER00252,4,Very professional and reliable.,2025-04-29 08:19:00
REV01080,AUC01820,USER01122,USER01642,4,"Great experience, smooth transaction!",2022-05-21 11:14:00
REV01081,AUC01822,USER02812,USER00685,3,Product was fine but packaging could improve.,2023-11-17 18:04:00
REV01082,AUC01823,USER01491,USER02724,5,Fast delivery and excellent communication.,2022-03-07 17:56:00
REV01083,AUC01824,USER02679,USER00686,5,Highly recommended seller.,2024-08-16 18:18:00
REV01084,AUC01825,USER02465,USER02197,2,Not satisfied with the purchase.,2025-11-05 08:26:00
REV01085,AUC01829,USER00048,USER02255,4,"Item exactly as described, very happy.",2024-07-28 14:32:00
REV01086,AUC01830,USER01295,USER00517,5,Fast delivery and excellent communication.,2025-05-19 23:37:00
REV01087,AUC01832,USER01415,USER01633,4,Highly recommended seller.,2023-11-26 15:33:00
REV01088,AUC01833,USER01727,USER02257,3,"Item was okay, delivery was a bit late.",2025-02-18 22:10:00
REV01089,AUC01835,USER02536,USER00191,3,"Item was okay, delivery was a bit late.",2025-01-11 07:41:00
REV01090,AUC01836,USER01785,USER02217,3,"Average experience, nothing special.",2024-10-05 08:30:00
REV01091,AUC01837,USER01905,USER02084,5,"Great experience, smooth transaction!",2023-04-29 20:05:00
REV01092,AUC01838,USER02596,USER00204,5,Highly recommended seller.,2025-09-21 06:16:00
REV01093,AUC01841,USER00440,USER00983,1,Poor communication from seller.,2025-10-23 20:47:00
REV01094,AUC01842,USER00684,USER00598,5,"Great experience, smooth transaction!",2022-11-12 16:03:00
REV01095,AUC01843,USER00288,USER01921,4,"Great experience, smooth transaction!",2024-05-17 02:50:00
REV01096,AUC01844,USER00573,USER02359,3,"Item was okay, delivery was a bit late.",2025-12-12 18:55:00
REV01097,AUC01846,USER00813,USER02032,4,Very professional and reliable.,2024-07-03 00:29:00
REV01098,AUC01847,USER00901,USER02267,4,"Item exactly as described, very happy.",2024-08-09 17:54:00
REV01099,AUC01848,USER00634,USER00845,4,Fast delivery and excellent communication.,2024-06-23 07:27:00
REV01100,AUC01850,USER00375,USER01433,2,Not satisfied with the purchase.,2022-03-23 01:25:00
REV01101,AUC01851,USER00729,USER02716,5,Fast delivery and excellent communication.,2024-05-13 08:41:00
REV01102,AUC01852,USER01954,USER00046,4,"Great experience, smooth transaction!",2024-04-26 04:40:00
REV01103,AUC01853,USER02102,USER01520,5,Very professional and reliable.,2023-12-06 13:56:00
REV01104,AUC01854,USER01542,USER02429,5,Very professional and reliable.,2025-01-01 07:18:00
REV01105,AUC01855,USER02115,USER00842,2,"Item not as described, disappointed.",2022-04-01 17:40:00
REV01106,AUC01857,USER01464,USER00084,5,"Great experience, smooth transaction!",2022-08-11 05:48:00
REV01107,AUC01858,USER00087,USER00468,4,Fast delivery and excellent communication.,2023-12-01 00:56:00
REV01108,AUC01859,USER00617,USER02949,5,"Item exactly as described, very happy.",2022-09-07 11:35:00
REV01109,AUC01860,USER00638,USER00656,3,Product was fine but packaging could improve.,2023-04-04 06:47:00
REV01110,AUC01861,USER02858,USER02993,5,"Item exactly as described, very happy.",2022-11-01 12:28:00
REV01111,AUC01862,USER00836,USER00303,4,"Item exactly as described, very happy.",2022-12-09 03:03:00
REV01112,AUC01863,USER00417,USER02468,5,"Item exactly as described, very happy.",2023-04-23 17:48:00
REV01113,AUC01866,USER01241,USER02319,4,"Great experience, smooth transaction!",2023-06-20 01:37:00
REV01114,AUC01868,USER01989,USER01376,5,"Item exactly as described, very happy.",2023-12-19 04:12:00
REV01115,AUC01869,USER00939,USER00934,2,Poor communication from seller.,2025-08-28 04:37:00
REV01116,AUC01870,USER01721,USER02788,5,"Item exactly as described, very happy.",2023-10-13 08:32:00
REV01117,AUC01872,USER00514,USER01300,4,Very professional and reliable.,2025-11-17 16:29:00
REV01118,AUC01873,USER01998,USER01964,5,"Item exactly as described, very happy.",2024-12-09 07:14:00
REV01119,AUC01874,USER01772,USER02791,2,"Item not as described, disappointed.",2024-10-07 01:46:00
REV01120,AUC01876,USER02007,USER01123,3,Product was fine but packaging could improve.,2025-12-02 01:53:00
REV01121,AUC01877,USER01267,USER01571,4,Fast delivery and excellent communication.,2024-03-12 07:08:00
REV01122,AUC01879,USER01813,USER02026,3,Product was fine but packaging could improve.,2025-02-08 22:06:00
REV01123,AUC01880,USER00296,USER01788,5,Highly recommended seller.,2022-05-15 20:49:00
REV01124,AUC01881,USER00693,USER00826,3,"Average experience, nothing special.",2022-07-03 06:06:00
REV01125,AUC01882,USER00961,USER00591,4,Very professional and reliable.,2023-04-23 13:38:00
REV01126,AUC01885,USER01615,USER02383,5,"Great experience, smooth transaction!",2024-07-05 11:39:00
REV01127,AUC01886,USER02417,USER01638,4,"Great experience, smooth transaction!",2022-02-20 02:13:00
REV01128,AUC01887,USER01169,USER02823,5,Highly recommended seller.,2025-11-16 08:32:00
REV01129,AUC01888,USER01393,USER01879,4,Fast delivery and excellent communication.,2023-09-26 12:58:00
REV01130,AUC01889,USER01320,USER01960,5,Fast delivery and excellent communication.,2024-01-19 13:48:00
REV01131,AUC01890,USER00704,USER02402,5,Highly recommended seller.,2022-10-26 06:33:00
REV01132,AUC01891,USER00128,USER01015,5,"Great experience, smooth transaction!",2024-06-04 14:28:00
REV01133,AUC01892,USER00971,USER01164,5,"Great experience, smooth transaction!",2023-04-01 08:03:00
REV01134,AUC01893,USER02997,USER00789,2,Delivery was very late.,2026-01-04 08:07:00
REV01135,AUC01894,USER00007,USER00891,4,"Item exactly as described, very happy.",2025-04-23 20:52:00
REV01136,AUC01895,USER01636,USER00401,4,Fast delivery and excellent communication.,2024-02-23 13:37:00
REV01137,AUC01897,USER00653,USER02114,5,Very professional and reliable.,2024-12-07 15:41:00
REV01138,AUC01898,USER02306,USER01774,2,Delivery was very late.,2024-01-28 16:47:00
REV01139,AUC01900,USER00831,USER01426,4,Highly recommended seller.,2022-04-11 15:51:00
REV01140,AUC01901,USER02572,USER00510,3,"Average experience, nothing special.",2023-04-06 01:08:00
REV01141,AUC01904,USER00852,USER02231,4,Highly recommended seller.,2023-02-17 17:32:00
REV01142,AUC01905,USER00563,USER01639,5,Highly recommended seller.,2024-05-14 10:56:00
REV01143,AUC01907,USER01720,USER02842,5,Very professional and reliable.,2023-01-25 06:27:00
REV01144,AUC01908,USER02630,USER00357,5,"Great experience, smooth transaction!",2024-03-01 18:46:00
REV01145,AUC01909,USER02278,USER01584,3,Product was fine but packaging could improve.,2024-12-23 07:01:00
REV01146,AUC01910,USER02876,USER02916,5,Highly recommended seller.,2022-02-21 23:01:00
REV01147,AUC01912,USER01909,USER00968,4,Highly recommended seller.,2026-01-13 15:31:00
