product_id,product_name,category,sub_category,brand,size,color,price,cost_price,profit_margin,launch_date
PROD04089,Levi's Trendy Jeans,Jeans,Casual,Levi's,L,Green,1908,1435,473,2022-06-21
PROD04090,Adidas Stylish T-shirt,T-shirt,Sports,Adidas,XL,Grey,566,361,205,2024-02-16
PROD04091,Puma Stylish Jeans,Jeans,Casual,Puma,S,Green,1009,789,220,2020-02-28
PROD04092,Puma Classic Jacket,Jacket,Winter,Puma,L,Black,1905,1500,405,2019-08-14
PROD04093,US Polo Comfort Jeans,Jeans,Casual,US Polo,XXL,Black,705,551,154,2023-09-13
PROD04094,Allen Solly Classic Jeans,Jeans,Casual,Allen Solly,XL,Black,789,530,259,2025-11-14
PROD04095,Zara Trendy Shirt,Shirt,Formal,Zara,L,Black,1715,1183,532,2022-06-09
PROD04096,Puma Regular Fit Jeans,Jeans,Casual,Puma,XXL,White,1622,1159,463,2023-07-09
PROD04097,Levi's Stylish Jeans,Jeans,Casual,Levi's,S,Green,559,424,135,2021-04-02
PROD04098,Nike Denim Shirt,Shirt,Casual,Nike,L,Green,607,431,176,2021-11-05
PROD04099,Roadster Premium Jeans,Jeans,Casual,Roadster,XXL,Red,1684,1094,590,2019-06-26
PROD04100,Peter England Stylish Jeans,Jeans,Casual,Peter England,XL,Blue,2913,1844,1069,2022-03-26
PROD04101,Zara Regular Fit Jeans,Jeans,Casual,Zara,S,White,1215,996,219,2020-12-01
PROD04102,Zara Premium T-shirt,T-shirt,Casual,Zara,L,Black,2236,1657,579,2023-09-21
PROD04103,Levi's Stylish T-shirt,T-shirt,Sports,Levi's,S,Navy,391,316,75,2019-12-26
PROD04104,Nike Classic Shirt,Shirt,Formal,Nike,XXL,Blue,1184,904,280,2020-04-11
PROD04105,Roadster Trendy Jacket,Jacket,Winter,Roadster,M,Grey,2312,1652,660,2025-07-16
PROD04106,Levi's Cotton Jacket,Jacket,Winter,Levi's,XL,Navy,627,421,206,2023-12-18
PROD04107,Peter England Slim Fit Jacket,Jacket,Casual,Peter England,M,Black,709,470,239,2019-02-12
PROD04108,H&M Cotton Jacket,Jacket,Winter,H&M,M,Navy,1678,1199,479,2022-12-20
PROD04109,Zara Slim Fit T-shirt,T-shirt,Casual,Zara,L,Blue,2693,1952,741,2025-04-28
PROD04110,Levi's Premium Jeans,Jeans,Casual,Levi's,XL,White,1680,1283,397,2020-06-04
PROD04111,Nike Classic Jeans,Jeans,Casual,Nike,S,Red,2419,1657,762,2019-11-30
PROD04112,Nike Slim Fit Jacket,Jacket,Winter,Nike,XXL,Black,1068,685,383,2019-04-10
PROD04113,H&M Comfort Jacket,Jacket,Winter,H&M,M,Blue,1766,1271,495,2019-10-12
PROD04114,H&M Cotton Jacket,Jacket,Winter,H&M,XXL,Green,2010,1457,553,2023-07-01
PROD04115,H&M Cotton Shirt,Shirt,Formal,H&M,XXL,White,2196,1830,366,2023-04-29
PROD04116,Adidas Stylish Shirt,Shirt,Casual,Adidas,XXL,Black,2285,1587,698,2022-05-07
PROD04117,H&M Cotton Shirt,Shirt,Formal,H&M,S,Grey,1448,1013,435,2022-03-26
PROD04118,Roadster Denim T-shirt,T-shirt,Casual,Roadster,XXL,Red,1899,1428,471,2023-04-23
PROD04119,Levi's Cotton Jacket,Jacket,Casual,Levi's,S,Red,2884,1949,935,2023-03-23
PROD04120,Allen Solly Classic Jacket,Jacket,Casual,Allen Solly,XXL,Green,504,410,94,2024-12-25
PROD04121,Allen Solly Trendy Jeans,Jeans,Casual,Allen Solly,S,Green,598,437,161,2019-07-31
PROD04122,Nike Premium Jeans,Jeans,Casual,Nike,XL,Green,1526,1131,395,2022-03-16
PROD04123,Roadster Slim Fit Jeans,Jeans,Casual,Roadster,XL,Grey,2338,1785,553,2023-05-29
PROD04124,Allen Solly Regular Fit T-shirt,T-shirt,Sports,Allen Solly,XL,Black,1387,1137,250,2022-03-09
PROD04125,Puma Trendy Jeans,Jeans,Casual,Puma,XL,Black,1644,1305,339,2024-06-03
PROD04126,US Polo Comfort Shirt,Shirt,Casual,US Polo,XXL,Green,1296,831,465,2022-10-08
PROD04127,Adidas Regular Fit Shirt,Shirt,Formal,Adidas,L,Green,1004,632,372,2025-08-13
PROD04128,Roadster Comfort T-shirt,T-shirt,Casual,Roadster,S,Green,1993,1499,494,2023-07-27
PROD04129,Roadster Classic Jacket,Jacket,Winter,Roadster,XL,Green,2912,1929,983,2020-03-18
PROD04130,Nike Comfort T-shirt,T-shirt,Sports,Nike,S,Grey,1590,1304,286,2019-11-30
PROD04131,Peter England Cotton Jacket,Jacket,Winter,Peter England,XL,Blue,2677,1773,904,2020-07-24
PROD04132,Nike Stylish Shirt,Shirt,Casual,Nike,S,White,2138,1475,663,2024-08-01
PROD04133,Zara Trendy T-shirt,T-shirt,Sports,Zara,XL,Grey,2248,1641,607,2020-07-11
PROD04134,Puma Denim Jeans,Jeans,Casual,Puma,M,White,812,531,281,2023-06-18
PROD04135,Roadster Premium Shirt,Shirt,Formal,Roadster,XXL,Green,2511,1807,704,2024-12-15
PROD04136,Puma Denim Jeans,Jeans,Casual,Puma,M,Black,1461,1198,263,2019-06-22
PROD04137,Roadster Classic Shirt,Shirt,Casual,Roadster,XXL,Navy,682,429,253,2025-12-15
PROD04138,Roadster Classic Jacket,Jacket,Winter,Roadster,M,Red,877,601,276,2020-07-15
PROD04139,Zara Stylish Shirt,Shirt,Formal,Zara,M,Green,1399,1147,252,2022-04-03
PROD04140,Levi's Trendy Jacket,Jacket,Casual,Levi's,L,Black,653,536,117,2021-04-08
PROD04141,Roadster Trendy Jacket,Jacket,Casual,Roadster,S,Green,1618,1156,462,2021-08-21
PROD04142,H&M Slim Fit Jeans,Jeans,Casual,H&M,L,Black,2164,1678,486,2023-10-01
PROD04143,Zara Classic T-shirt,T-shirt,Sports,Zara,M,White,1664,1311,353,2024-05-09
PROD04144,Peter England Stylish Shirt,Shirt,Formal,Peter England,S,White,533,363,170,2020-04-10
PROD04145,US Polo Stylish Shirt,Shirt,Casual,US Polo,S,Blue,1337,1053,284,2022-09-03
PROD04146,US Polo Trendy Jacket,Jacket,Casual,US Polo,L,Black,2389,1867,522,2019-05-17
PROD04147,Zara Premium Shirt,Shirt,Casual,Zara,XL,Black,846,592,254,2024-07-11
PROD04148,Zara Stylish Jeans,Jeans,Casual,Zara,S,White,2597,1743,854,2024-09-07
PROD04149,H&M Classic Shirt,Shirt,Casual,H&M,M,Green,1138,796,342,2021-12-18
PROD04150,Peter England Regular Fit Shirt,Shirt,Casual,Peter England,XL,White,2217,1459,758,2022-12-16
PROD04151,Roadster Stylish Jacket,Jacket,Casual,Roadster,M,Blue,2142,1428,714,2020-12-31
PROD04152,H&M Cotton Shirt,Shirt,Formal,H&M,L,Navy,1641,1253,388,2020-02-10
PROD04153,Allen Solly Premium Jacket,Jacket,Winter,Allen Solly,M,Green,2434,1531,903,2019-06-20
PROD04154,Zara Comfort T-shirt,T-shirt,Casual,Zara,M,Grey,765,500,265,2023-04-19
PROD04155,US Polo Comfort Shirt,Shirt,Formal,US Polo,XL,White,2397,1888,509,2024-07-04
PROD04156,Peter England Regular Fit Shirt,Shirt,Formal,Peter England,XL,Blue,1049,826,223,2019-08-30
PROD04157,Allen Solly Regular Fit Jacket,Jacket,Winter,Allen Solly,M,Black,2600,1722,878,2019-04-05
PROD04158,Adidas Stylish Jeans,Jeans,Casual,Adidas,XXL,Green,2143,1542,601,2023-07-24
PROD04159,Nike Stylish Shirt,Shirt,Casual,Nike,XL,White,1364,916,448,2023-08-30
PROD04160,H&M Classic Jeans,Jeans,Casual,H&M,S,White,2395,1980,415,2024-12-27
PROD04161,Zara Comfort Shirt,Shirt,Casual,Zara,L,Green,2003,1260,743,2022-09-17
PROD04162,H&M Denim Jeans,Jeans,Casual,H&M,M,Grey,2323,1625,698,2022-06-15
PROD04163,Levi's Regular Fit T-shirt,T-shirt,Casual,Levi's,M,Grey,2374,1696,678,2025-06-16
PROD04164,Levi's Cotton Shirt,Shirt,Casual,Levi's,XXL,White,680,558,122,2025-01-21
PROD04165,US Polo Stylish T-shirt,T-shirt,Casual,US Polo,S,Black,2412,1699,713,2021-07-30
PROD04166,Nike Classic Shirt,Shirt,Formal,Nike,XXL,Grey,1634,1248,386,2020-12-23
PROD04167,Nike Cotton Shirt,Shirt,Formal,Nike,XL,Green,454,327,127,2025-12-26
PROD04168,H&M Classic T-shirt,T-shirt,Casual,H&M,S,Red,1574,1109,465,2024-12-11
PROD04169,Levi's Trendy Jeans,Jeans,Casual,Levi's,XL,Red,2484,1725,759,2019-06-30
PROD04170,Zara Cotton Jacket,Jacket,Casual,Zara,S,White,1564,1176,388,2021-05-28
PROD04171,H&M Denim Jeans,Jeans,Casual,H&M,L,Navy,1694,1219,475,2019-02-25
PROD04172,Peter England Cotton Shirt,Shirt,Formal,Peter England,L,White,1875,1359,516,2024-04-06
PROD04173,Puma Classic T-shirt,T-shirt,Casual,Puma,S,Black,1529,1100,429,2022-10-10
PROD04174,Adidas Premium Jeans,Jeans,Casual,Adidas,M,White,1259,913,346,2020-09-06
PROD04175,Peter England Regular Fit Jeans,Jeans,Casual,Peter England,L,Black,847,593,254,2021-08-17
PROD04176,Puma Stylish Jeans,Jeans,Casual,Puma,L,Grey,855,586,269,2025-08-01
PROD04177,Allen Solly Trendy T-shirt,T-shirt,Casual,Allen Solly,L,Grey,1087,843,244,2020-06-19
PROD04178,Nike Comfort Jacket,Jacket,Casual,Nike,XL,Black,2863,1909,954,2024-02-01
PROD04179,Adidas Slim Fit Jeans,Jeans,Casual,Adidas,M,Blue,502,381,121,2019-09-09
PROD04180,Peter England Denim Jeans,Jeans,Casual,Peter England,XXL,Blue,2556,1826,730,2020-01-27
PROD04181,Zara Comfort Jeans,Jeans,Casual,Zara,L,Black,1713,1288,425,2025-02-03
PROD04182,Nike Denim T-shirt,T-shirt,Sports,Nike,S,Blue,1531,982,549,2023-05-05
PROD04183,H&M Regular Fit Shirt,Shirt,Formal,H&M,L,Navy,1574,1211,363,2019-05-06
PROD04184,Nike Comfort Shirt,Shirt,Formal,Nike,S,Black,786,605,181,2020-06-25
PROD04185,US Polo Trendy Jacket,Jacket,Casual,US Polo,M,Grey,1217,951,266,2023-07-21
PROD04186,Roadster Slim Fit Shirt,Shirt,Casual,Roadster,L,Blue,2772,1873,899,2023-12-30
PROD04187,Zara Denim Jacket,Jacket,Casual,Zara,S,Red,2842,1974,868,2021-09-30
PROD04188,Peter England Slim Fit T-shirt,T-shirt,Casual,Peter England,S,Blue,3152,1995,1157,2025-07-12
PROD04189,H&M Premium T-shirt,T-shirt,Casual,H&M,XL,Grey,1206,862,344,2023-04-08
PROD04190,H&M Stylish Jacket,Jacket,Casual,H&M,L,Black,1420,1068,352,2024-07-06
PROD04191,Roadster Comfort Shirt,Shirt,Casual,Roadster,XL,White,2452,1657,795,2021-08-07
PROD04192,Levi's Classic Jeans,Jeans,Casual,Levi's,XL,Black,2948,1979,969,2022-01-12
PROD04193,Levi's Stylish T-shirt,T-shirt,Casual,Levi's,M,Grey,1562,1100,462,2023-09-01
PROD04194,Puma Premium Shirt,Shirt,Formal,Puma,L,Grey,1634,1127,507,2021-05-13
PROD04195,Roadster Classic T-shirt,T-shirt,Casual,Roadster,XL,Green,2718,1984,734,2025-09-24
PROD04196,Roadster Comfort Jacket,Jacket,Casual,Roadster,M,Navy,2343,1522,821,2020-03-09
PROD04197,Adidas Cotton Shirt,Shirt,Casual,Adidas,M,Blue,431,327,104,2019-04-10
PROD04198,Peter England Slim Fit Jacket,Jacket,Winter,Peter England,L,Black,1480,1050,430,2024-07-26
PROD04199,Roadster Comfort Jeans,Jeans,Casual,Roadster,XL,White,996,647,349,2025-02-20
PROD04200,Puma Stylish Shirt,Shirt,Casual,Puma,XL,Grey,1657,1184,473,2024-04-05
PROD04201,Allen Solly Cotton T-shirt,T-shirt,Casual,Allen Solly,L,Green,909,602,307,2025-07-19
PROD04202,Nike Regular Fit Jacket,Jacket,Casual,Nike,XL,Black,608,380,228,2023-07-26
PROD04203,Levi's Regular Fit Jacket,Jacket,Winter,Levi's,S,Green,2606,1889,717,2022-01-22
PROD04204,H&M Denim T-shirt,T-shirt,Sports,H&M,XXL,White,2369,1768,601,2022-04-27
PROD04205,Nike Slim Fit Jacket,Jacket,Winter,Nike,XXL,Blue,2094,1396,698,2019-03-08
PROD04206,Roadster Stylish Shirt,Shirt,Formal,Roadster,M,Grey,1931,1323,608,2019-03-13
PROD04207,Roadster Slim Fit Jacket,Jacket,Casual,Roadster,S,White,616,482,134,2022-05-07
PROD04208,Allen Solly Classic Jacket,Jacket,Winter,Allen Solly,XXL,Red,1624,1203,421,2022-11-24
PROD04209,Nike Comfort Jacket,Jacket,Winter,Nike,M,Navy,2292,1626,666,2024-12-28
PROD04210,Zara Denim Jacket,Jacket,Winter,Zara,L,Red,502,402,100,2022-05-31
PROD04211,Allen Solly Premium Shirt,Shirt,Formal,Allen Solly,L,White,1231,912,319,2023-06-05
PROD04212,US Polo Classic Shirt,Shirt,Casual,US Polo,M,Navy,1573,1085,488,2020-10-13
PROD04213,Roadster Premium Shirt,Shirt,Casual,Roadster,S,Navy,1112,778,334,2019-07-03
PROD04214,Zara Cotton T-shirt,T-shirt,Casual,Zara,XXL,Black,1120,855,265,2023-09-04
PROD04215,Roadster Regular Fit Jeans,Jeans,Casual,Roadster,L,Grey,767,508,259,2021-12-28
PROD04216,Roadster Slim Fit Jacket,Jacket,Casual,Roadster,XXL,White,1214,893,321,2023-12-30
PROD04217,Puma Trendy T-shirt,T-shirt,Sports,Puma,XXL,Navy,657,447,210,2022-12-08
PROD04218,Adidas Denim T-shirt,T-shirt,Sports,Adidas,M,Blue,1660,1287,373,2025-01-26
PROD04219,Peter England Comfort Jacket,Jacket,Casual,Peter England,L,Blue,2292,1626,666,2024-05-26
PROD04220,Allen Solly Classic Jeans,Jeans,Casual,Allen Solly,L,Black,1556,1052,504,2025-01-15
PROD04221,Levi's Denim T-shirt,T-shirt,Casual,Levi's,M,White,1895,1298,597,2020-07-13
PROD04222,Levi's Classic Jacket,Jacket,Winter,Levi's,S,White,2289,1590,699,2025-09-18
PROD04223,Puma Cotton Jacket,Jacket,Winter,Puma,M,Black,2547,1846,701,2020-07-07
PROD04224,Allen Solly Cotton Shirt,Shirt,Casual,Allen Solly,XXL,Navy,1733,1421,312,2022-09-21
PROD04225,Puma Stylish Jeans,Jeans,Casual,Puma,S,Navy,1845,1328,517,2023-04-02
PROD04226,Allen Solly Regular Fit Shirt,Shirt,Formal,Allen Solly,L,Grey,723,499,224,2020-07-02
PROD04227,H&M Slim Fit T-shirt,T-shirt,Sports,H&M,XXL,Navy,754,543,211,2021-11-13
PROD04228,Peter England Classic Jeans,Jeans,Casual,Peter England,XXL,Red,1905,1588,317,2025-08-17
PROD04229,Zara Slim Fit Jeans,Jeans,Casual,Zara,S,Grey,1086,679,407,2023-05-28
PROD04230,Nike Cotton T-shirt,T-shirt,Sports,Nike,S,Grey,1824,1155,669,2025-12-31
PROD04231,Puma Slim Fit Jeans,Jeans,Casual,Puma,XXL,Red,2863,1935,928,2021-07-28
PROD04232,Zara Cotton Shirt,Shirt,Formal,Zara,L,Blue,1999,1282,717,2019-03-15
PROD04233,Roadster Slim Fit T-shirt,T-shirt,Casual,Roadster,M,Black,1285,846,439,2024-12-26
PROD04234,Levi's Premium Jeans,Jeans,Casual,Levi's,XL,Navy,1215,850,365,2020-12-04
PROD04235,Puma Denim T-shirt,T-shirt,Sports,Puma,S,Blue,686,480,206,2023-08-06
PROD04236,US Polo Cotton Jeans,Jeans,Casual,US Polo,XL,Navy,1221,985,236,2024-01-06
PROD04237,Peter England Comfort Jeans,Jeans,Casual,Peter England,S,Navy,2070,1643,427,2019-01-08
PROD04238,H&M Premium Jacket,Jacket,Winter,H&M,M,White,1835,1457,378,2019-11-25
PROD04239,Nike Slim Fit Shirt,Shirt,Casual,Nike,M,Blue,461,318,143,2019-08-12
PROD04240,Puma Stylish Jeans,Jeans,Casual,Puma,S,White,641,517,124,2020-09-27
PROD04241,Roadster Denim T-shirt,T-shirt,Sports,Roadster,L,Black,1405,976,429,2019-05-04
PROD04242,H&M Premium Shirt,Shirt,Casual,H&M,S,Green,816,510,306,2024-04-14
PROD04243,H&M Regular Fit T-shirt,T-shirt,Casual,H&M,XL,Black,635,485,150,2024-02-20
PROD04244,Nike Regular Fit Shirt,Shirt,Formal,Nike,M,Red,2422,1706,716,2023-07-20
PROD04245,Adidas Classic T-shirt,T-shirt,Sports,Adidas,XXL,Black,1269,830,439,2019-09-24
PROD04246,H&M Trendy Jeans,Jeans,Casual,H&M,XXL,Red,1659,1307,352,2023-11-24
PROD04247,US Polo Denim Jeans,Jeans,Casual,US Polo,L,Black,1115,885,230,2019-12-09
PROD04248,Puma Denim Shirt,Shirt,Formal,Puma,S,Navy,1792,1187,605,2025-04-30
PROD04249,Nike Stylish Jeans,Jeans,Casual,Nike,XL,Black,2559,1882,677,2019-06-30
PROD04250,Puma Denim T-shirt,T-shirt,Casual,Puma,M,White,1794,1402,392,2023-02-18
PROD04251,Roadster Stylish Shirt,Shirt,Formal,Roadster,XL,Red,1792,1469,323,2021-08-20
PROD04252,Roadster Regular Fit Shirt,Shirt,Formal,Roadster,S,Red,1145,790,355,2024-08-01
PROD04253,Zara Denim Jeans,Jeans,Casual,Zara,M,White,845,626,219,2021-04-22
PROD04254,Roadster Comfort Jacket,Jacket,Winter,Roadster,S,Grey,2385,1539,846,2022-12-19
PROD04255,Nike Slim Fit Jeans,Jeans,Casual,Nike,XXL,Green,1840,1394,446,2024-12-07
PROD04256,Levi's Trendy T-shirt,T-shirt,Casual,Levi's,L,Navy,1802,1345,457,2020-08-31
PROD04257,Levi's Stylish Jeans,Jeans,Casual,Levi's,XL,Black,1569,1189,380,2025-09-17
PROD04258,Puma Cotton T-shirt,T-shirt,Casual,Puma,XL,White,1138,796,342,2023-12-16
PROD04259,Roadster Regular Fit Jacket,Jacket,Winter,Roadster,XXL,Black,1076,753,323,2019-04-14
PROD04260,Zara Stylish Jeans,Jeans,Casual,Zara,S,Navy,1497,985,512,2022-11-25
PROD04261,Adidas Premium T-shirt,T-shirt,Sports,Adidas,S,Black,1752,1116,636,2024-11-14
PROD04262,Puma Regular Fit Shirt,Shirt,Casual,Puma,L,Black,2892,1878,1014,2020-04-13
PROD04263,US Polo Slim Fit Jacket,Jacket,Winter,US Polo,XXL,Blue,1243,782,461,2024-08-02
PROD04264,Zara Slim Fit Jeans,Jeans,Casual,Zara,XXL,Navy,2029,1677,352,2023-11-20
PROD04265,Roadster Comfort Jeans,Jeans,Casual,Roadster,L,Blue,2805,1948,857,2023-04-02
PROD04266,Puma Slim Fit T-shirt,T-shirt,Casual,Puma,S,Navy,636,458,178,2023-04-19
PROD04267,Nike Stylish Shirt,Shirt,Casual,Nike,L,Grey,2160,1350,810,2019-12-17
PROD04268,Roadster Comfort Shirt,Shirt,Formal,Roadster,XXL,Blue,1210,829,381,2021-12-19
PROD04269,Allen Solly Trendy Shirt,Shirt,Formal,Allen Solly,L,Green,2687,1712,975,2024-10-28
PROD04270,US Polo Stylish Jacket,Jacket,Winter,US Polo,L,White,2204,1670,534,2025-01-22
PROD04271,Allen Solly Premium Jeans,Jeans,Casual,Allen Solly,S,White,1738,1216,522,2025-08-04
PROD04272,Allen Solly Comfort T-shirt,T-shirt,Sports,Allen Solly,XL,Navy,2114,1678,436,2023-01-21
PROD04273,Levi's Regular Fit Jeans,Jeans,Casual,Levi's,XXL,Black,3136,1998,1138,2024-03-14
PROD04274,Levi's Cotton Jacket,Jacket,Winter,Levi's,S,Green,621,464,157,2025-03-19
PROD04275,Zara Regular Fit Shirt,Shirt,Casual,Zara,XL,Black,1642,1346,296,2020-04-30
PROD04276,Roadster Comfort T-shirt,T-shirt,Sports,Roadster,M,White,1836,1381,455,2025-07-31
PROD04277,Peter England Trendy Jeans,Jeans,Casual,Peter England,XXL,Grey,1194,905,289,2025-08-20
PROD04278,Peter England Regular Fit Jeans,Jeans,Casual,Peter England,M,White,2118,1367,751,2025-11-14
PROD04279,Puma Regular Fit Jacket,Jacket,Winter,Puma,XXL,White,1242,994,248,2020-03-12
PROD04280,Zara Premium T-shirt,T-shirt,Casual,Zara,M,Red,2712,1750,962,2024-12-06
PROD04281,Roadster Regular Fit Jacket,Jacket,Winter,Roadster,L,White,1560,1040,520,2021-10-16
PROD04282,Allen Solly Premium Jeans,Jeans,Casual,Allen Solly,XL,Blue,792,518,274,2022-06-19
PROD04283,Zara Premium Jacket,Jacket,Casual,Zara,L,Blue,1678,1174,504,2020-10-10
PROD04284,Levi's Regular Fit T-shirt,T-shirt,Sports,Levi's,L,Black,2238,1658,580,2023-12-31
PROD04285,Levi's Regular Fit Shirt,Shirt,Formal,Levi's,S,Navy,2297,1754,543,2024-04-22
PROD04286,Zara Denim Jeans,Jeans,Casual,Zara,S,Black,2001,1275,726,2023-11-09
PROD04287,Puma Stylish Jacket,Jacket,Winter,Puma,L,Grey,577,385,192,2024-04-13
PROD04288,Levi's Denim T-shirt,T-shirt,Sports,Levi's,M,Red,2144,1532,612,2024-03-31
PROD04289,US Polo Classic Jeans,Jeans,Casual,US Polo,M,White,2464,1773,691,2025-09-08
PROD04290,US Polo Classic T-shirt,T-shirt,Sports,US Polo,XL,Red,1328,956,372,2023-10-21
PROD04291,Puma Premium Shirt,Shirt,Casual,Puma,XL,White,2002,1381,621,2025-01-24
PROD04292,US Polo Classic Jacket,Jacket,Casual,US Polo,XL,Red,2430,1538,892,2019-12-16
PROD04293,Puma Premium Jacket,Jacket,Winter,Puma,XL,Navy,2398,1599,799,2019-08-12
PROD04294,Adidas Comfort Jeans,Jeans,Casual,Adidas,M,Grey,815,516,299,2022-09-01
PROD04295,Zara Classic Shirt,Shirt,Formal,Zara,XL,Green,2092,1333,759,2019-05-21
PROD04296,US Polo Premium T-shirt,T-shirt,Sports,US Polo,XXL,White,2302,1633,669,2024-05-25
PROD04297,Nike Classic T-shirt,T-shirt,Casual,Nike,M,Blue,2543,1620,923,2024-06-09
PROD04298,H&M Classic Jeans,Jeans,Casual,H&M,M,White,2854,1866,988,2023-03-20
PROD04299,Levi's Regular Fit Jeans,Jeans,Casual,Levi's,M,Blue,1587,1323,264,2024-01-28
PROD04300,Nike Comfort T-shirt,T-shirt,Casual,Nike,S,Red,2068,1724,344,2020-01-25
PROD04301,Puma Classic Shirt,Shirt,Formal,Puma,L,Navy,1786,1441,345,2019-10-12
PROD04302,Nike Trendy Shirt,Shirt,Formal,Nike,M,Green,842,685,157,2019-11-07
PROD04303,Nike Denim T-shirt,T-shirt,Sports,Nike,M,White,2439,1694,745,2023-02-22
PROD04304,Roadster Cotton T-shirt,T-shirt,Sports,Roadster,S,Green,2793,1940,853,2025-07-11
PROD04305,Zara Premium Shirt,Shirt,Casual,Zara,L,Grey,648,408,240,2022-07-10
PROD04306,H&M Comfort Jeans,Jeans,Casual,H&M,S,Green,2515,1582,933,2021-03-22
PROD04307,Puma Denim Jacket,Jacket,Winter,Puma,M,Red,1011,733,278,2024-04-07
PROD04308,Peter England Classic Shirt,Shirt,Casual,Peter England,L,Blue,1422,1016,406,2025-11-15
PROD04309,Puma Slim Fit T-shirt,T-shirt,Casual,Puma,XXL,Navy,1907,1413,494,2021-05-19
PROD04310,Nike Premium Jeans,Jeans,Casual,Nike,M,White,627,448,179,2024-08-25
PROD04311,Puma Stylish Shirt,Shirt,Casual,Puma,XL,Red,687,438,249,2022-05-31
PROD04312,Puma Cotton Jeans,Jeans,Casual,Puma,S,Black,1138,911,227,2024-02-18
PROD04313,Nike Stylish Jacket,Jacket,Casual,Nike,XL,Grey,978,689,289,2025-02-07
PROD04314,Zara Classic Jeans,Jeans,Casual,Zara,M,White,656,486,170,2023-08-24
PROD04315,Nike Stylish Jacket,Jacket,Winter,Nike,XXL,White,1568,1060,508,2023-03-07
PROD04316,Peter England Regular Fit Shirt,Shirt,Formal,Peter England,M,Grey,437,339,98,2022-09-06
PROD04317,Peter England Regular Fit Jeans,Jeans,Casual,Peter England,M,White,3030,1894,1136,2024-08-24
PROD04318,Puma Classic T-shirt,T-shirt,Sports,Puma,M,White,2449,1633,816,2019-09-04
PROD04319,Puma Slim Fit Jacket,Jacket,Winter,Puma,M,Navy,512,388,124,2020-01-16
PROD04320,US Polo Classic T-shirt,T-shirt,Casual,US Polo,XXL,Red,439,321,118,2019-09-10
PROD04321,H&M Stylish T-shirt,T-shirt,Sports,H&M,S,Blue,2821,1881,940,2023-03-23
PROD04322,Puma Denim Jeans,Jeans,Casual,Puma,XXL,Grey,2159,1636,523,2020-10-18
PROD04323,Peter England Denim T-shirt,T-shirt,Casual,Peter England,M,Navy,1863,1218,645,2019-09-23
PROD04324,Puma Cotton Shirt,Shirt,Formal,Puma,XL,Blue,2270,1446,824,2019-06-01
PROD04325,US Polo Regular Fit Shirt,Shirt,Formal,US Polo,XL,Navy,2436,1704,732,2023-06-02
PROD04326,Roadster Cotton Jeans,Jeans,Casual,Roadster,XL,Green,1058,854,204,2024-06-14
PROD04327,Roadster Premium T-shirt,T-shirt,Sports,Roadster,XL,Grey,2343,1860,483,2022-12-10
PROD04328,Puma Comfort Jeans,Jeans,Casual,Puma,L,White,2323,1815,508,2025-01-30
PROD04329,Peter England Slim Fit Jeans,Jeans,Casual,Peter England,XXL,Blue,1336,1114,222,2021-02-10
PROD04330,H&M Cotton Jacket,Jacket,Winter,H&M,XL,Black,2108,1757,351,2021-12-25
PROD04331,Levi's Comfort Jeans,Jeans,Casual,Levi's,XL,Green,2530,1654,876,2022-12-11
PROD04332,H&M Comfort Jeans,Jeans,Casual,H&M,XXL,Blue,2442,1986,456,2025-01-25
PROD04333,Puma Stylish T-shirt,T-shirt,Sports,Puma,L,Green,2831,1926,905,2024-10-21
PROD04334,Roadster Slim Fit Shirt,Shirt,Casual,Roadster,XL,Green,1756,1464,292,2022-05-29
PROD04335,Peter England Slim Fit Jeans,Jeans,Casual,Peter England,XL,Grey,1606,1064,542,2025-12-12
PROD04336,Zara Premium Shirt,Shirt,Casual,Zara,M,Grey,1980,1347,633,2020-03-15
PROD04337,H&M Premium T-shirt,T-shirt,Casual,H&M,S,Grey,1112,812,300,2020-02-19
PROD04338,H&M Cotton Jeans,Jeans,Casual,H&M,XXL,Blue,873,571,302,2021-05-04
PROD04339,Allen Solly Regular Fit Jeans,Jeans,Casual,Allen Solly,XXL,Red,759,517,242,2019-06-09
PROD04340,Levi's Regular Fit Jeans,Jeans,Casual,Levi's,XL,Red,960,624,336,2025-10-22
PROD04341,H&M Classic Jeans,Jeans,Casual,H&M,S,Green,1315,989,326,2025-05-17
PROD04342,Nike Cotton Shirt,Shirt,Formal,Nike,M,Navy,1064,819,245,2023-10-28
PROD04343,Adidas Premium T-shirt,T-shirt,Casual,Adidas,L,Black,798,644,154,2024-09-11
PROD04344,US Polo Denim Jeans,Jeans,Casual,US Polo,M,Navy,2106,1494,612,2019-04-10
PROD04345,Levi's Classic Jacket,Jacket,Casual,Levi's,S,Grey,2226,1840,386,2025-07-01
PROD04346,Allen Solly Comfort Shirt,Shirt,Casual,Allen Solly,M,Black,1247,924,323,2020-04-17
PROD04347,Roadster Denim Shirt,Shirt,Casual,Roadster,XL,Blue,535,422,113,2020-04-06
PROD04348,US Polo Premium Jacket,Jacket,Winter,US Polo,L,Green,469,338,131,2023-03-30
PROD04349,H&M Classic Jeans,Jeans,Casual,H&M,L,Blue,2628,1813,815,2023-04-20
PROD04350,Peter England Cotton T-shirt,T-shirt,Sports,Peter England,S,Blue,1409,921,488,2020-04-21
PROD04351,Adidas Trendy Jacket,Jacket,Casual,Adidas,M,Blue,1999,1587,412,2024-08-13
